id,order_date,supplier_code,supplier_name,item_category_code,item_category_name,item_code,item_name,um,order_number,entered_by_name,indent_number,department,department_name,cost_project,cost_project_name,currency_code,currency_name,exchange_rate,stock_type_name,order_value,order_quantity,bal_qty,rate
14556,2025-10-07 00:00:00,CGA07,Howard-Nelson,C0024,General Tool,S0M060049,Flat Span,NOS,PR25Y-00718,YUVRAJ,IR25Y-00642,DEP16,"Pharmacist, community",MAN20,Project Down-sized asymmetric frame,INR,INDIAN RUPEE,      1.00000,Revenue,57.82,2,0,24.5
15650,2025-05-16 00:00:00,CEN01,"Ellis, King and Robinson",C0069,Allen Bolt,S0M170057,Allen Bol,NOS,PR25Y-00353,YUVRAJ,IR25Y-00317,DEP16,"Pharmacist, community",MAN20,Project Down-sized asymmetric frame,INR,INDIAN RUPEE,      1.00000,Revenue,1046.52,100,0,23.97
15289,2025-06-23 00:00:00,CSW04,Smith-Rowe,C0027,General,S0M092566,Adhesive,NOS,PR25Y-00610,PARMESHWAR TIDK,IR25Y-00558,DEP28,Press photographer,OFF02,Project Robust value-added hub,INR,INDIAN RUPEE,      1.00000,Revenue,550,1,0,550
15291,2025-06-23 00:00:00,CVA19,Holmes LLC,C0027,General,S0M091328,Dezert Co,NOS,PR25Y-00602,YUVRAJ,IR25Y-00554,DEP16,"Pharmacist, community",MAN20,Project Down-sized asymmetric frame,INR,INDIAN RUPEE,      1.00000,Revenue,17000,1,0,17000
24224,2025-10-19 00:00:00,CEN01,"Ellis, King and Robinson",C0071,Hex Nut Bolt W,S0M170426,Nylock Nu,NOS,PR25Y-01472,YUVRAJ,IR25Y-01327,DEP16,"Pharmacist, community",MAN20,Project Down-sized asymmetric frame,INR,INDIAN RUPEE,      1.00000,Revenue,943.96,100,100,8
24230,2025-10-19 00:00:00,CEN01,"Ellis, King and Robinson",C0071,Hex Nut Bolt W,S0M170485,Nylock Nu,NOS,PR25Y-01472,YUVRAJ,IR25Y-01327,DEP16,"Pharmacist, community",MAN20,Project Down-sized asymmetric frame,INR,INDIAN RUPEE,      1.00000,Revenue,2359.9,100,100,20
24223,2025-10-19 00:00:00,CEN01,"Ellis, King and Robinson",C0071,Hex Nut Bolt W,S0M171197,Check Nut,NOS,PR25Y-01472,YUVRAJ,IR25Y-01327,DEP16,"Pharmacist, community",MAN20,Project Down-sized asymmetric frame,INR,INDIAN RUPEE,      1.00000,Revenue,471.98,100,100,4
24231,2025-10-19 00:00:00,CEN01,"Ellis, King and Robinson",C0071,Hex Nut Bolt W,S0M170330,Spring Wa,NOS,PR25Y-01472,YUVRAJ,IR25Y-01327,DEP16,"Pharmacist, community",MAN20,Project Down-sized asymmetric frame,INR,INDIAN RUPEE,      1.00000,Revenue,353.99,500,500,.6
24227,2025-10-19 00:00:00,CEN01,"Ellis, King and Robinson",C0039,Bearing,S0M171386,SS Allen,NOS,PR25Y-01472,YUVRAJ,IR25Y-01327,DEP16,"Pharmacist, community",MAN20,Project Down-sized asymmetric frame,INR,INDIAN RUPEE,      1.00000,Revenue,217.86,100,100,4.99
24237,2025-10-19 00:00:00,CEN01,"Ellis, King and Robinson",C0071,Hex Nut Bolt W,S0M170579,SS Washer,NOS,PR25Y-01472,YUVRAJ,IR25Y-01327,DEP16,"Pharmacist, community",MAN20,Project Down-sized asymmetric frame,INR,INDIAN RUPEE,      1.00000,Revenue,98.23,100,100,2.25
15308,2025-06-26 00:00:00,CDI02,Lucas Ltd,C0024,General Tool,S0M060046,Flat Span,NOS,PR25Y-00624,YUVRAJ,IR25Y-00562,DEP20,KALIKA ROL,MAN20,Project Down-sized asymmetric frame,INR,INDIAN RUPEE,      1.00000,Revenue,283.18,1,0,240
15311,2025-06-26 00:00:00,CDI02,Lucas Ltd,C0024,General Tool,S0M060086,Ring Span,NOS,PR25Y-00624,YUVRAJ,IR25Y-00562,DEP20,KALIKA ROL,MAN20,Project Down-sized asymmetric frame,INR,INDIAN RUPEE,      1.00000,Revenue,280.82,1,0,238
15416,2025-03-05 00:00:00,CPR08,Bell Inc,C0034,Pipe Line Fitting,S0M160996,PU Tube 8,MTR,PR25Y-00255,PARMESHWAR TIDK,IR25Y-00223,DEP20,KALIKA ROL,CANTE,Project Realigned clear-thinking help-desk,INR,INDIAN RUPEE,      1.00000,Revenue,472,10,0,40
15395,2025-01-05 00:00:00,CSB01,Zhang-Meza,SQP,HARDWARE,S0H100370,SS Flat B,KGS,PR25Y-00245,ABHIJEET,IR25Y-00215,DEP20,KALIKA ROL,MAN20,Project Down-sized asymmetric frame,INR,INDIAN RUPEE,      1.00000,Revenue,3840,20,-1.6,192
15491,2025-09-05 00:00:00,CSHB4,Harris-Powell,C0033,Welding Material,S0M010017,Gas Cutte,NOS,PR25Y-00294,YUVRAJ,IR25Y-00258,DEP20,KALIKA ROL,CCM22,Project Visionary 3rdgeneration website,INR,INDIAN RUPEE,      1.00000,Revenue,1458.46,12,0,103
15476,2025-09-05 00:00:00,CDI02,Lucas Ltd,C0033,Welding Material,S0M010225,Bend Gas,NOS,PR25Y-00292,YUVRAJ,IR25Y-00258,DEP20,KALIKA ROL,CCM22,Project Visionary 3rdgeneration website,INR,INDIAN RUPEE,      1.00000,Revenue,20295.95,10,0,1720
15485,2025-09-05 00:00:00,CSH25,"Ross, Merritt and Rodriguez",C0033,Welding Material,S0M010058,Regulator,NOS,PR25Y-00293,YUVRAJ,IR25Y-00258,DEP20,KALIKA ROL,CCM22,Project Visionary 3rdgeneration website,INR,INDIAN RUPEE,      1.00000,Revenue,7469,6,0,1055
15489,2025-09-05 00:00:00,CSHB4,Harris-Powell,C0033,Welding Material,S0M010020,Gas Cutte,NOS,PR25Y-00294,YUVRAJ,IR25Y-00258,DEP20,KALIKA ROL,CCM22,Project Visionary 3rdgeneration website,INR,INDIAN RUPEE,      1.00000,Revenue,1458.46,12,0,103
15513,2025-11-05 00:00:00,CJU02,Wright-Prince,C0024,General Tool,S0M061120,Boring Ba,NOS,PR25Y-00309,PARMESHWAR TIDK,IR25Y-00279,DEP24,MACHINE SH,MAN20,Project Down-sized asymmetric frame,INR,INDIAN RUPEE,      1.00000,Revenue,11262,2,0,4772
15512,2025-11-05 00:00:00,CCA06,"Fischer, Sanchez and Warner",C0027,General,S0M091349,Cell 1.5V,NOS,PR25Y-00307,PARMESHWAR TIDK,IR25Y-00276,DEP20,KALIKA ROL,MAN20,Project Down-sized asymmetric frame,INR,INDIAN RUPEE,      1.00000,Revenue,270,6,0,45
15591,2025-05-13 00:00:00,CJU02,Wright-Prince,C0015,Daily Electricals,S0E140044,Cable TIE,NOS,PR25Y-00327,KRUSHNA,IR25Y-00292,DEP21,Microbiologist,MAN20,Project Down-sized asymmetric frame,INR,INDIAN RUPEE,      1.00000,Revenue,2006,100,0,17
15587,2025-05-13 00:00:00,CDI02,Lucas Ltd,HEX,Hex Nipple,S0M160118,Hex Nippl,NOS,PR25Y-00333,YUVRAJ,IR25Y-00296,DEP20,KALIKA ROL,MAN20,Project Down-sized asymmetric frame,INR,INDIAN RUPEE,      1.00000,Revenue,3805.65,15,0,215
15586,2025-05-13 00:00:00,CDI02,Lucas Ltd,HEX,Hex Nipple,S0M160020,Hex Nippl,NOS,PR25Y-00333,YUVRAJ,IR25Y-00296,DEP20,KALIKA ROL,MAN20,Project Down-sized asymmetric frame,INR,INDIAN RUPEE,      1.00000,Revenue,1734.67,15,0,98
15605,2025-05-15 00:00:00,CBI02,Jones Group,SS04,Plastic Pipe & fitting,S0M160424,Water Tan,NOS,PR25Y-00336,YUVRAJ,IR25Y-00301,DEP10,Media buyer,MAN20,Project Down-sized asymmetric frame,INR,INDIAN RUPEE,      1.00000,Revenue,16800,2,0,8400
22996,2025-09-26 00:00:00,CKG01,"Haas, Nielsen and Jackson",C0028,Hyd Hose Pipe,S0M100903,Hyd Hose,NOS,PR25Y-01313,PARMESHWAR TIDK,IR25Y-01191,DEP40,Video editor,MAN20,Project Down-sized asymmetric frame,INR,INDIAN RUPEE,      1.00000,Revenue,2301,1,0,1950
13993,2025-07-29 00:00:00,CPO05,Johnson Inc,C0055,Service,V01010003,Service C,NOS,PR25Y-00841,KRUSHNA,IR25Y-00758,DEP28,Press photographer,OFF02,Project Robust value-added hub,INR,INDIAN RUPEE,      1.00000,Revenue,4720.08,1,0,4000
13992,2025-07-29 00:00:00,CPO05,Johnson Inc,C0010,Panel Card,S0E090214,Triac PCB,NOS,PR25Y-00841,KRUSHNA,IR25Y-00758,DEP28,Press photographer,OFF02,Project Robust value-added hub,INR,INDIAN RUPEE,      1.00000,Revenue,2522.31,1,0,2250
13990,2025-07-29 00:00:00,CAG02,"Henry, Smith and Clark",C0027,General,S0M092495,AAC Block,BAG,PR25Y-00840,PARMESHWAR TIDK,IR25Y-00759,DEP28,Press photographer,OFF02,Project Robust value-added hub,INR,INDIAN RUPEE,      1.00000,Revenue,5310,10,0,450
14252,2025-05-08 00:00:00,CAG02,"Henry, Smith and Clark",C0027,General,S0M092494,AAC Block,NOS,PR25Y-00883,PARMESHWAR TIDK,IR25Y-00801,DEP28,Press photographer,OFF02,Project Robust value-added hub,INR,INDIAN RUPEE,      1.00000,Revenue,8075,70,0,103
15125,2025-12-06 00:00:00,CDI02,Lucas Ltd,C0050,Lab Chemical,S0L010046,Citric Ac,KGS,PR25Y-00531,KRUSHNA,IR25Y-00491,DEP31,Prison officer,RO005,Project Seamless bandwidth-monitored projection,INR,INDIAN RUPEE,      1.00000,Revenue,7670,50,0,130
18966,2025-02-04 00:00:00,CMI08,"Fletcher, Allen and Pena",C0050,Lab Chemical,S0M010140,Castic So,KGS,PR25Y-00012,KRUSHNA,IR25Y-00008,DEP31,Prison officer,RO005,Project Seamless bandwidth-monitored projection,INR,INDIAN RUPEE,      1.00000,Revenue,3835,50,0,65
18967,2025-02-04 00:00:00,CMI08,"Fletcher, Allen and Pena",C0050,Lab Chemical,S0L010325,Antiscala,LTR,PR25Y-00012,KRUSHNA,IR25Y-00008,DEP31,Prison officer,RO005,Project Seamless bandwidth-monitored projection,INR,INDIAN RUPEE,      1.00000,Revenue,19647,90,0,185
18968,2025-02-04 00:00:00,CMI08,"Fletcher, Allen and Pena",C0024,General Tool,S0M090089,Water Har,NOS,PR25Y-00012,KRUSHNA,IR25Y-00008,DEP31,Prison officer,RO005,Project Seamless bandwidth-monitored projection,INR,INDIAN RUPEE,      1.00000,Revenue,767,1,0,650
15352,2025-06-28 00:00:00,CEl05,"Harvey, Jimenez and Walker",C0012,Transformer,S0E110210,WFI (6100,NOS,PR25Y-00638,KRUSHNA,IR25Y-00586,DEP18,Call centre manager,IND19,Project Right-sized holistic interface,INR,INDIAN RUPEE,      1.00000,Revenue,30525,2,0,16500
15353,2025-06-28 00:00:00,CEl05,"Harvey, Jimenez and Walker",C0012,Transformer,S0E110209,Heat exch,NOS,PR25Y-00638,KRUSHNA,IR25Y-00586,DEP18,Call centre manager,IND19,Project Right-sized holistic interface,INR,INDIAN RUPEE,      1.00000,Revenue,27750,2,0,15000
16242,2025-08-14 00:00:00,CAM03,Bailey Inc,C0066,Oil Paint,S0M350239,Oil Paint,LTR,PR25Y-00949,YUVRAJ,IR25Y-00860,DEP31,Prison officer,SAN04,Project Intuitive systematic middleware,INR,INDIAN RUPEE,      1.00000,Revenue,2831.87,20,0,120
23890,2025-12-10 00:00:00,CSH25,"Ross, Merritt and Rodriguez",C0033,Welding Material,S0M010018,Gas Cutte,NOS,PR25Y-01419,YUVRAJ,IR25Y-01274,DEP20,KALIKA ROL,CCM22,Project Visionary 3rdgeneration website,INR,INDIAN RUPEE,      1.00000,Revenue,1614.22,12,0,114
14373,2025-04-07 00:00:00,CCA06,"Fischer, Sanchez and Warner",C0027,General,S0M090722,SS Table,KGS,PR25Y-00681,YUVRAJ,IR25Y-00616,DEP20,KALIKA ROL,CANTE,Project Realigned clear-thinking help-desk,INR,INDIAN RUPEE,      1.00000,Revenue,15720,38.3,0,400
15359,2025-06-28 00:00:00,CSA13,Keith Group,WI,winding Material,S0E190024,Winding C,KGS,PR25Y-00639,KRUSHNA,IR25Y-00587,DEP27,MOTOR WIND,CANTE,Project Realigned clear-thinking help-desk,INR,INDIAN RUPEE,      1.00000,Revenue,1937.74,1.5,0,1094.91
15360,2025-06-28 00:00:00,CSA13,Keith Group,WI,winding Material,S0E190015,Winding C,KGS,PR25Y-00639,KRUSHNA,IR25Y-00587,DEP27,MOTOR WIND,CANTE,Project Realigned clear-thinking help-desk,INR,INDIAN RUPEE,      1.00000,Revenue,904.28,.7,0,1094.91
15700,2025-05-18 00:00:00,CBA19,"Cruz, Richards and Martin",STM01,Stationary,S0A030020,Thermal P,NOS,PR25Y-00363,PARMESHWAR TIDK,IR25Y-00327,DEP46,Operational investment banker,CANTE,Project Realigned clear-thinking help-desk,INR,INDIAN RUPEE,      1.00000,Revenue,2100,100,0,21
15361,2025-06-28 00:00:00,CSA13,Keith Group,WI,winding Material,S0E190027,Lid Wire,MTR,PR25Y-00639,KRUSHNA,IR25Y-00587,DEP27,MOTOR WIND,CANTE,Project Realigned clear-thinking help-desk,INR,INDIAN RUPEE,      1.00000,Revenue,176.98,5,0,30
13974,2025-07-28 00:00:00,CEN01,"Ellis, King and Robinson",MOB,MOBILE CRANE,S0M171422,HT Bolt 1,NOS,PR25Y-00838,YUVRAJ,IR25Y-00755,DEP20,KALIKA ROL,MAN20,Project Down-sized asymmetric frame,INR,INDIAN RUPEE,      1.00000,Revenue,2326.72,100,0,53.29
13970,2025-07-28 00:00:00,CEN01,"Ellis, King and Robinson",C0071,Hex Nut Bolt W,S0M170149,HT Bolt 1,NOS,PR25Y-00838,YUVRAJ,IR25Y-00755,DEP20,KALIKA ROL,MAN20,Project Down-sized asymmetric frame,INR,INDIAN RUPEE,      1.00000,Revenue,716.88,10,0,164.19
13963,2025-07-27 00:00:00,CCA06,"Fischer, Sanchez and Warner",C0015,Daily Electricals,S0E140134,Cooler PV,NOS,PR25Y-00832,PARMESHWAR TIDK,IR25Y-00751,CUTBE,Garment/textile technologist,MAN20,Project Down-sized asymmetric frame,INR,INDIAN RUPEE,      1.00000,Revenue,100,1,0,100
13949,2025-01-08 00:00:00,CSS02,Clark Group,C0041,Hyd Valve Spare,S0M230093,Quick Exh,NOS,PR25Y-00863,KRUSHNA,IR25Y-00773,DEP26,MAINTENANC,MAN20,Project Down-sized asymmetric frame,INR,INDIAN RUPEE,      1.00000,Revenue,13688,10,0,1160
13951,2025-01-08 00:00:00,CSS02,Clark Group,C0041,Hyd Valve Spare,S0M230041,FRL Unit,NOS,PR25Y-00863,KRUSHNA,IR25Y-00773,DEP26,MAINTENANC,MAN20,Project Down-sized asymmetric frame,INR,INDIAN RUPEE,      1.00000,Revenue,11210,1,0,9500
13945,2025-01-08 00:00:00,CMH01,"Vaughn, Brooks and Olson",C0068,HYD & PNUMATIC CYLINDER,S0M300291,PNEUMATIC,NOS,PR25Y-00864,KRUSHNA,IR25Y-00773,DEP26,MAINTENANC,MAN20,Project Down-sized asymmetric frame,INR,INDIAN RUPEE,      1.00000,Revenue,5792,1,0,5454
14029,2025-07-29 00:00:00,CMU02,Davis-Jenkins,SS04,Plastic Pipe & fitting,S0M161561,CPVC Tee,NOS,PR25Y-00842,YUVRAJ,IR25Y-00744,DEP01,132kv Powe,MAN20,Project Down-sized asymmetric frame,INR,INDIAN RUPEE,      1.00000,Revenue,150.77,8,0,34.9
14032,2025-07-29 00:00:00,CMU02,Davis-Jenkins,SS04,Plastic Pipe & fitting,S0M160772,Cpvc End,NOS,PR25Y-00842,YUVRAJ,IR25Y-00744,DEP01,132kv Powe,MAN20,Project Down-sized asymmetric frame,INR,INDIAN RUPEE,      1.00000,Revenue,16.63,2,0,15.4
14049,2025-07-29 00:00:00,CMU02,Davis-Jenkins,C0034,Pipe Line Fitting,S0M161060,Taper Coc,NOS,PR25Y-00842,YUVRAJ,IR25Y-00744,DEP01,132kv Powe,MAN20,Project Down-sized asymmetric frame,INR,INDIAN RUPEE,      1.00000,Revenue,1100,5,0,220
14045,2025-07-29 00:00:00,CMU02,Davis-Jenkins,SS04,Plastic Pipe & fitting,S0M162609,SS Flanch,NOS,PR25Y-00842,YUVRAJ,IR25Y-00744,DEP01,132kv Powe,MAN20,Project Down-sized asymmetric frame,INR,INDIAN RUPEE,      1.00000,Revenue,100,5,0,20
14057,2025-07-29 00:00:00,CSK06,Maldonado-Miller,C0039,Bearing,S0M210098,Bearing 3,NOS,PR25Y-00844,KRUSHNA,IR25Y-00760,DEP20,KALIKA ROL,MAN20,Project Down-sized asymmetric frame,INR,INDIAN RUPEE,      1.00000,Revenue,72258.51,50,0,1224.72
13978,2025-07-28 00:00:00,CPR08,Bell Inc,C0024,General Tool,S0M060166,Nylon Rou,NOS,PR25Y-00836,YUVRAJ,IR25Y-00754,DEP24,MACHINE SH,MAN20,Project Down-sized asymmetric frame,INR,INDIAN RUPEE,      1.00000,Revenue,1933,4,0,512
14018,2025-07-29 00:00:00,CAD01,Lewis and Sons,C0034,Pipe Line Fitting,S0M162612,SS Seamle,KGS,PR25Y-00843,ABHIJEET,IR25Y-00757,DEP26,MAINTENANC,MAN20,Project Down-sized asymmetric frame,INR,INDIAN RUPEE,      1.00000,Revenue,92040,260,-3.1,300
14019,2025-07-29 00:00:00,CAD01,Lewis and Sons,C0034,Pipe Line Fitting,S0M162611,SS Seamle,KGS,PR25Y-00843,ABHIJEET,IR25Y-00757,DEP26,MAINTENANC,MAN20,Project Down-sized asymmetric frame,INR,INDIAN RUPEE,      1.00000,Revenue,34692,98,0,300
14041,2025-07-29 00:00:00,CMU02,Davis-Jenkins,C0066,Oil Paint,S0M090313,White Cem,KGS,PR25Y-00842,YUVRAJ,IR25Y-00744,DEP01,132kv Powe,MAN20,Project Down-sized asymmetric frame,INR,INDIAN RUPEE,      1.00000,Revenue,90,2,0,45
14038,2025-07-29 00:00:00,CMU02,Davis-Jenkins,C0034,Pipe Line Fitting,S0M162309,Line Filt,NOS,PR25Y-00842,YUVRAJ,IR25Y-00744,DEP01,132kv Powe,MAN20,Project Down-sized asymmetric frame,INR,INDIAN RUPEE,      1.00000,Revenue,406,1,0,580
15741,2025-05-20 00:00:00,CPL01,Meza Ltd,C0019,Daily Consumable,S0M090176,Plastic T,KGS,PR25Y-00372,KRUSHNA,IR25Y-00338,DEP20,KALIKA ROL,MAN20,Project Down-sized asymmetric frame,INR,INDIAN RUPEE,      1.00000,Revenue,15458,100,-13,131
15715,2025-05-19 00:00:00,CDI02,Lucas Ltd,C0024,General Tool,S0M060170,Filler Ga,NOS,PR25Y-00367,YUVRAJ,IR25Y-00304,DEP20,KALIKA ROL,MAN20,Project Down-sized asymmetric frame,INR,INDIAN RUPEE,      1.00000,Revenue,1250.72,2,0,530
14069,2025-07-30 00:00:00,CDI02,Lucas Ltd,HEX,Hex Nipple,S0M161082,Hex Nippl,NOS,PR25Y-00855,YUVRAJ,IR25Y-00768,DEP20,KALIKA ROL,MAN20,Project Down-sized asymmetric frame,INR,INDIAN RUPEE,      1.00000,Revenue,4838.1,50,0,82
14067,2025-07-30 00:00:00,CDI02,Lucas Ltd,HEX,Hex Nipple,S0M160020,Hex Nippl,NOS,PR25Y-00855,YUVRAJ,IR25Y-00768,DEP20,KALIKA ROL,MAN20,Project Down-sized asymmetric frame,INR,INDIAN RUPEE,      1.00000,Revenue,1734.64,15,0,98
14070,2025-07-30 00:00:00,CDI02,Lucas Ltd,HEX,Hex Nipple,S0M160025,Hex Nippl,NOS,PR25Y-00855,YUVRAJ,IR25Y-00768,DEP20,KALIKA ROL,MAN20,Project Down-sized asymmetric frame,INR,INDIAN RUPEE,      1.00000,Revenue,4838.09,50,0,82
14068,2025-07-30 00:00:00,CDI02,Lucas Ltd,HEX,Hex Nipple,S0M161081,Hex Nippl,NOS,PR25Y-00855,YUVRAJ,IR25Y-00768,DEP20,KALIKA ROL,MAN20,Project Down-sized asymmetric frame,INR,INDIAN RUPEE,      1.00000,Revenue,2360.05,50,0,40
15749,2025-05-20 00:00:00,CTH06,"Gilbert, Taylor and Martinez",SS04,Plastic Pipe & fitting,S0M160424,Water Tan,NOS,PR25Y-00377,YUVRAJ,IR25Y-00343,DEP10,Media buyer,MAN20,Project Down-sized asymmetric frame,INR,INDIAN RUPEE,      1.00000,Revenue,8600,1,0,8600
15772,2025-05-22 00:00:00,CNE07,Hanson and Sons,C0039,Bearing,S0M210954,Bearing 3,NOS,PR25Y-00382,KRUSHNA,IR25Y-00350,DEP20,KALIKA ROL,MAN20,Project Down-sized asymmetric frame,INR,INDIAN RUPEE,      1.00000,Revenue,7906,2,0,3350
14056,2025-07-29 00:00:00,CSK06,Maldonado-Miller,C0039,Bearing,S0M210792,Bearing 2,NOS,PR25Y-00844,KRUSHNA,IR25Y-00760,DEP20,KALIKA ROL,MAN20,Project Down-sized asymmetric frame,INR,INDIAN RUPEE,      1.00000,Revenue,79866.14,10,0,7986.6
14061,2025-07-29 00:00:00,CSK06,Maldonado-Miller,C0039,Bearing,S0M210368,Bearing 3,NOS,PR25Y-00844,KRUSHNA,IR25Y-00760,DEP20,KALIKA ROL,MAN20,Project Down-sized asymmetric frame,INR,INDIAN RUPEE,      1.00000,Revenue,1179.35,1,0,999.45
14060,2025-07-29 00:00:00,CSK06,Maldonado-Miller,C0039,Bearing,S0M210919,Bearing 3,NOS,PR25Y-00844,KRUSHNA,IR25Y-00760,DEP20,KALIKA ROL,MAN20,Project Down-sized asymmetric frame,INR,INDIAN RUPEE,      1.00000,Revenue,39247.11,4,0,9811.8
15782,2025-05-23 00:00:00,CCA06,"Fischer, Sanchez and Warner",C0027,General,S0M092070,Wall Hang,NOS,PR25Y-00391,PARMESHWAR TIDK,IR25Y-00355,DEP39,Estate manager/land agent,MAN20,Project Down-sized asymmetric frame,INR,INDIAN RUPEE,      1.00000,Revenue,180,2,0,90
14058,2025-07-29 00:00:00,CSK06,Maldonado-Miller,C0039,Bearing,S0M210747,Bearing 6,NOS,PR25Y-00844,KRUSHNA,IR25Y-00760,DEP20,KALIKA ROL,MAN20,Project Down-sized asymmetric frame,INR,INDIAN RUPEE,      1.00000,Revenue,1969.68,6,0,328.28
14150,2025-03-08 00:00:00,CAL03,Morales-Smith,C0020,V-Belt,S0M020060,V-Belt C,NOS,PR25Y-00873,YUVRAJ,IR25Y-00792,DEP20,KALIKA ROL,MAN20,Project Down-sized asymmetric frame,INR,INDIAN RUPEE,      1.00000,Revenue,4152.87,6,0,1504
15822,2025-05-26 00:00:00,CDI02,Lucas Ltd,C0019,Daily Consumable,S0M010394,Straight,NOS,PR25Y-00405,KRUSHNA,IR25Y-00370,DEP20,KALIKA ROL,CCM22,Project Visionary 3rdgeneration website,INR,INDIAN RUPEE,      1.00000,Revenue,9912,2,0,4200
15844,2025-05-27 00:00:00,CSH25,"Ross, Merritt and Rodriguez",C0033,Welding Material,S0M010058,Regulator,NOS,PR25Y-00422,YUVRAJ,IR25Y-00387,DEP20,KALIKA ROL,CCM22,Project Visionary 3rdgeneration website,INR,INDIAN RUPEE,      1.00000,Revenue,7469,6,0,1055
14073,2025-07-30 00:00:00,CDI02,Lucas Ltd,HEX,Hex Nipple,S0M160030,Hex Nippl,NOS,PR25Y-00855,YUVRAJ,IR25Y-00768,DEP20,KALIKA ROL,MAN20,Project Down-sized asymmetric frame,INR,INDIAN RUPEE,      1.00000,Revenue,2596.05,200,0,11
14072,2025-07-30 00:00:00,CDI02,Lucas Ltd,HEX,Hex Nipple,S0M160023,Hex Nippl,NOS,PR25Y-00855,YUVRAJ,IR25Y-00768,DEP20,KALIKA ROL,MAN20,Project Down-sized asymmetric frame,INR,INDIAN RUPEE,      1.00000,Revenue,2006.04,100,0,17
14059,2025-07-29 00:00:00,CSK06,Maldonado-Miller,C0038,Oil Seal & seal kit & o ring,S0M200734,OIL SEAL,NOS,PR25Y-00844,KRUSHNA,IR25Y-00760,DEP20,KALIKA ROL,MAN20,Project Down-sized asymmetric frame,INR,INDIAN RUPEE,      1.00000,Revenue,5659.21,20,0,282.96
15861,2025-05-29 00:00:00,CMU02,Davis-Jenkins,SS04,Plastic Pipe & fitting,S0M161032,SWR Pipe,FET,PR25Y-00434,YUVRAJ,IR25Y-00399,DEP20,KALIKA ROL,CANTE,Project Realigned clear-thinking help-desk,INR,INDIAN RUPEE,      1.00000,Revenue,983.43,10,0,98.334
14152,2025-03-08 00:00:00,CAL03,Morales-Smith,C0020,V-Belt,S0M020059,V-Belt C,NOS,PR25Y-00873,YUVRAJ,IR25Y-00792,DEP20,KALIKA ROL,MAN20,Project Down-sized asymmetric frame,INR,INDIAN RUPEE,      1.00000,Revenue,4705.12,8,0,1278
14151,2025-03-08 00:00:00,CAL03,Morales-Smith,C0020,V-Belt,S0M020166,Timing Be,NOS,PR25Y-00873,YUVRAJ,IR25Y-00792,DEP20,KALIKA ROL,MAN20,Project Down-sized asymmetric frame,INR,INDIAN RUPEE,      1.00000,Revenue,1593.01,10,0,135
14255,2025-05-08 00:00:00,CDI02,Lucas Ltd,C0070,Ms Nut Bolt W,S0M170265,MS Bolt 5,KGS,PR25Y-00888,YUVRAJ,IR25Y-00797,DEP20,KALIKA ROL,MAN20,Project Down-sized asymmetric frame,INR,INDIAN RUPEE,      1.00000,Revenue,1947,25,0,66
14259,2025-05-08 00:00:00,CDI02,Lucas Ltd,C0070,Ms Nut Bolt W,S0M170275,MS Nut 1/,KGS,PR25Y-00888,YUVRAJ,IR25Y-00797,DEP20,KALIKA ROL,MAN20,Project Down-sized asymmetric frame,INR,INDIAN RUPEE,      1.00000,Revenue,2714,25,0,92
14264,2025-05-08 00:00:00,CGA07,Howard-Nelson,C0071,Hex Nut Bolt W,S0M171463,"SS Nut 1""",NOS,PR25Y-00890,YUVRAJ,IR25Y-00807,DEP20,KALIKA ROL,MAN20,Project Down-sized asymmetric frame,INR,INDIAN RUPEE,      1.00000,Revenue,252.03,4,0,63
14263,2025-05-08 00:00:00,CGA07,Howard-Nelson,C0071,Hex Nut Bolt W,S0M170088,CSK Bolt,NOS,PR25Y-00890,YUVRAJ,IR25Y-00808,DEP20,KALIKA ROL,MAN20,Project Down-sized asymmetric frame,INR,INDIAN RUPEE,      1.00000,Revenue,1858.71,25,0,63
14262,2025-05-08 00:00:00,CGA07,Howard-Nelson,C0071,Hex Nut Bolt W,S0M171462,SS Bolt 1,NOS,PR25Y-00890,YUVRAJ,IR25Y-00807,DEP20,KALIKA ROL,MAN20,Project Down-sized asymmetric frame,INR,INDIAN RUPEE,      1.00000,Revenue,1380.19,4,0,345
14261,2025-05-08 00:00:00,CGA07,Howard-Nelson,C0071,Hex Nut Bolt W,S0M171464,MS Taper,NOS,PR25Y-00890,YUVRAJ,IR25Y-00808,DEP20,KALIKA ROL,MAN20,Project Down-sized asymmetric frame,INR,INDIAN RUPEE,      1.00000,Revenue,500.07,50,0,10
15935,2025-11-08 00:00:00,CEN01,"Ellis, King and Robinson",C0071,Hex Nut Bolt W,S0M170902,HT Bolt 2,NOS,PR25Y-00925,YUVRAJ,IR25Y-00814,DEP20,KALIKA ROL,MAN20,Project Down-sized asymmetric frame,INR,INDIAN RUPEE,      1.00000,Revenue,2120.12,20,0,242.8
14362,2025-03-07 00:00:00,CMA02,Tate and Sons,C0015,Daily Electricals,S0E140349,Fan Regul,NOS,PR25Y-00670,YUVRAJ,IR25Y-00608,DEP20,KALIKA ROL,MAN20,Project Down-sized asymmetric frame,INR,INDIAN RUPEE,      1.00000,Revenue,1486.97,4,0,315
