id,grn_date,supplier_code,supplier_name,item_ctag_code,item_ctag_name,item_code,item_name,um,stock_type_name,grn_number,purchase_order_number,department,department_name,indent_number,currency_code,exchange_rate,cost_project,cost_project_name,currency_name,challan_qty,rate,net_amount
7327,2025-06-13 00:00:00,CKG01,Bailey-Cook,C0028,Hyd Hose Pipe,S0M100136,Hyd Hose,NOS,Revenue,GR25Y-00612,PR25Y-00481,DEP20,KALIKA ROLLING,IR25Y-00441,INR,      1.00000,MAN20,Project Down-sized asymmetric frame,INDIAN RUP,20,870,17400
7329,2025-06-13 00:00:00,CKG01,Bailey-Cook,C0028,Hyd Hose Pipe,S0M100408,Hyd Hose,NOS,Revenue,GR25Y-00612,PR25Y-00481,DEP20,KALIKA ROLLING,IR25Y-00441,INR,      1.00000,MAN20,Project Down-sized asymmetric frame,INDIAN RUP,4,991.2,3964.8
7333,2025-06-13 00:00:00,CKG01,Bailey-Cook,C0028,Hyd Hose Pipe,S0M100442,Hyd Hose,NOS,Revenue,GR25Y-00612,PR25Y-00481,DEP20,KALIKA ROLLING,IR25Y-00441,INR,      1.00000,MAN20,Project Down-sized asymmetric frame,INDIAN RUP,20,220,4400
7328,2025-06-13 00:00:00,CKG01,Bailey-Cook,C0028,Hyd Hose Pipe,S0M100370,Hyd Hose,NOS,Revenue,GR25Y-00612,PR25Y-00481,DEP20,KALIKA ROLLING,IR25Y-00441,INR,      1.00000,MAN20,Project Down-sized asymmetric frame,INDIAN RUP,10,540,5400
7297,2025-12-06 00:00:00,CHA01,Gomez-Thomas,C0032,Chain & Sprocket,S0M140025,Chain Loc,NOS,Revenue,GR25Y-00607,PR25Y-00488,DEP20,KALIKA ROLLING,IR25Y-00449,INR,      1.00000,MAN20,Project Down-sized asymmetric frame,INDIAN RUP,50,127,3048
7349,2025-06-13 00:00:00,CSHB4,"Miller, Hernandez and Turner",C0019,Daily Consumable,S0M010067,Wheel - C,NOS,Revenue,GR25Y-00611,PR25Y-00535,DEP20,KALIKA ROLLING,IR25Y-00493,INR,      1.00000,MAN20,Project Down-sized asymmetric frame,INDIAN RUP,100,10,1000
7356,2025-06-14 00:00:00,CDI02,"Taylor, Leach and Baker",C0050,Lab Chemical,S0M010140,Castic So,KGS,Revenue,GR25Y-00619,PR25Y-00531,DEP31,Prison officer,IR25Y-00491,INR,      1.00000,RO005,Project Seamless bandwidth-monitored projection,INDIAN RUP,50,70,3500
7365,2025-06-14 00:00:00,CSH16,"Peterson, Colon and Ryan",C0050,Lab Chemical,S0L010325,Antiscala,LTR,Revenue,GR25Y-00624,PR25Y-00532,DEP31,Prison officer,IR25Y-00491,INR,      1.00000,RO005,Project Seamless bandwidth-monitored projection,INDIAN RUP,120,310,37200
7350,2025-06-13 00:00:00,CTS03,Wells-Smith,C0027,General,S0M091583,Loctite G,NOS,Revenue,GR25Y-00610,PR25Y-00526,DEP34,Chartered loss adjuster,IR25Y-00485,INR,      1.00000,MAN20,Project Down-sized asymmetric frame,INDIAN RUP,25,280,7000
7351,2025-06-13 00:00:00,CTS03,Wells-Smith,C0027,General,S0M090320,Locktite,NOS,Revenue,GR25Y-00610,PR25Y-00526,DEP34,Chartered loss adjuster,IR25Y-00485,INR,      1.00000,MAN20,Project Down-sized asymmetric frame,INDIAN RUP,4,680,2720
6983,2025-07-24 00:00:00,CCA06,"Fischer, Sanchez and Warner",C0027,General,S0M091349,Cell 1.5V,NOS,Revenue,GR25Y-00925,PR25Y-00805,CUTBE,Garment/textile technologist,IR25Y-00726,INR,      1.00000,OFF02,Project Robust value-added hub,INDIAN RUP,4,50,200
6982,2025-07-24 00:00:00,CCA06,"Fischer, Sanchez and Warner",C0019,Daily Consumable,S0M010048,Multimete,NOS,Revenue,GR25Y-00925,PR25Y-00805,CUTBE,Garment/textile technologist,IR25Y-00726,INR,      1.00000,OFF02,Project Robust value-added hub,INDIAN RUP,4,275,1100
6628,2025-07-07 00:00:00,CVE06,Gonzalez Group,C0027,General,S0M090452,Rubber Sh,KGS,Revenue,GR25Y-00787,PR25Y-00662,DEP18,Call centre manager,IR25Y-00599,INR,      1.00000,MAN20,Project Down-sized asymmetric frame,INDIAN RUP,19.7,70,1379
7293,2025-12-06 00:00:00,CEN01,Newman and Sons,C0071,Hex Nut Bolt W,S0M170732,CSK Bolt,NOS,Revenue,GR25Y-00597,PR25Y-00524,DEP24,Equality and diversity officer,IR25Y-00484,INR,      1.00000,MAN20,Project Down-sized asymmetric frame,INDIAN RUP,30,10.48,116.33
7446,2025-06-19 00:00:00,CNI02,Kelly-Hunt,C0034,Pipe Line Fitting,S0M161448,Health Fa,NOS,Revenue,GR25Y-00653,PR25Y-00542,DEP20,KALIKA ROLLING,IR25Y-00499,INR,      1.00000,OFF02,Project Robust value-added hub,INDIAN RUP,1,1332.5,1129.29
7355,2025-06-14 00:00:00,CDI02,"Taylor, Leach and Baker",C0050,Lab Chemical,S0L010046,Citric Ac,KGS,Revenue,GR25Y-00619,PR25Y-00531,DEP31,Prison officer,IR25Y-00491,INR,      1.00000,RO005,Project Seamless bandwidth-monitored projection,INDIAN RUP,50,130,6500
17648,2025-07-10 00:00:00,CVE06,Gonzalez Group,C0034,Pipe Line Fitting,S0M161399,GI Pipe 8,MTR,Revenue,GR25Y-01581,PR25Y-01342,DEP31,Prison officer,IR25Y-01194,INR,      1.00000,SFI00,Project Intuitive systematic middleware,INDIAN RUP,6,1950,11700
7495,2025-06-23 00:00:00,CDI02,"Taylor, Leach and Baker",C0027,General,S0M090789,Steel Sca,NOS,Revenue,GR25Y-00688,PR25Y-00564,DEP24,Equality and diversity officer,IR25Y-00515,INR,      1.00000,MAN20,Project Down-sized asymmetric frame,INDIAN RUP,4,150,600
7522,2025-06-23 00:00:00,CSW04,Woodard PLC,C0027,General,S0M092566,Adhesive,NOS,Revenue,GR25Y-00691,PR25Y-00610,DEP28,Press photographer,IR25Y-00558,INR,      1.00000,OFF02,Project Robust value-added hub,INDIAN RUP,1,550,550
7523,2025-06-24 00:00:00,CA-01,Hayes LLC,C0033,Welding Material,S0M150037,Oxygen Re,NOS,Revenue,GR25Y-00702,PR25Y-00561,DEP20,KALIKA ROLLING,IR25Y-00516,INR,      1.00000,CCM22,Project Visionary 3rdgeneration website,INDIAN RUP,15,610,9150
7357,2025-06-14 00:00:00,CDI02,"Taylor, Leach and Baker",C0050,Lab Chemical,S0L010326,SMBS Chem,KGS,Revenue,GR25Y-00619,PR25Y-00531,DEP31,Prison officer,IR25Y-00491,INR,      1.00000,RO005,Project Seamless bandwidth-monitored projection,INDIAN RUP,50,70,3500
7501,2025-06-23 00:00:00,CDI02,"Taylor, Leach and Baker",C0024,General Tool,S0M060042,Flat Span,NOS,Revenue,GR25Y-00688,PR25Y-00564,DEP24,Equality and diversity officer,IR25Y-00515,INR,      1.00000,MAN20,Project Down-sized asymmetric frame,INDIAN RUP,2,41,82
6821,2025-07-13 00:00:00,CGA07,Dalton Inc,C0024,General Tool,S0M060650,Ring X Fl,NOS,Revenue,GR25Y-00848,PR25Y-00718,DEP16,"Pharmacist, community",IR25Y-00642,INR,      1.00000,MAN20,Project Down-sized asymmetric frame,INDIAN RUP,2,55.5,111
7584,2025-06-28 00:00:00,CDI02,"Taylor, Leach and Baker",C0024,General Tool,S0M060359,Slugging,NOS,Revenue,GR25Y-00720,PR25Y-00564,DEP24,Equality and diversity officer,IR25Y-00515,INR,      1.00000,MAN20,Project Down-sized asymmetric frame,INDIAN RUP,2,455,910
7583,2025-06-28 00:00:00,CDI02,"Taylor, Leach and Baker",C0024,General Tool,S0M060388,Ratchet H,NOS,Revenue,GR25Y-00720,PR25Y-00564,DEP24,Equality and diversity officer,IR25Y-00515,INR,      1.00000,MAN20,Project Down-sized asymmetric frame,INDIAN RUP,1,1360,1360
6818,2025-07-13 00:00:00,CGA07,Dalton Inc,C0024,General Tool,S0M060134,Screw Dri,SET,Revenue,GR25Y-00848,PR25Y-00718,DEP16,"Pharmacist, community",IR25Y-00642,INR,      1.00000,MAN20,Project Down-sized asymmetric frame,INDIAN RUP,1,215.5,215.5
6828,2025-07-13 00:00:00,CNE07,Stewart-Marshall,C0039,Bearing,S0M210596,Bearing 3,NOS,Revenue,GR25Y-00845,PR25Y-00728,DEP16,"Pharmacist, community",IR25Y-00662,INR,      1.00000,MGB01,Project Organic contextually-based time-frame,INDIAN RUP,20,900,18000
6823,2025-07-13 00:00:00,CGA07,Dalton Inc,C0027,General,S0M091668,Nylon Rod,NOS,Revenue,GR25Y-00848,PR25Y-00718,DEP16,"Pharmacist, community",IR25Y-00642,INR,      1.00000,MAN20,Project Down-sized asymmetric frame,INDIAN RUP,1,310,310
7593,2025-06-28 00:00:00,CSA78,Torres-Hebert,HEX,Hex Nipple,S0M161162,Hex Nippl,NOS,Revenue,GR25Y-00721,PR25Y-00158,DEP20,KALIKA ROLLING,IR25Y-00137,INR,      1.00000,MAN20,Project Down-sized asymmetric frame,INDIAN RUP,5,420,2100
7588,2025-06-28 00:00:00,CSA78,Torres-Hebert,HEX,Hex Nipple,S0M160032,Hex Nippl,NOS,Revenue,GR25Y-00721,PR25Y-00605,DEP20,KALIKA ROLLING,IR25Y-00536,INR,      1.00000,MAN20,Project Down-sized asymmetric frame,INDIAN RUP,50,28,1400
7656,2025-01-05 00:00:00,CSH25,Maxwell and Sons,C0024,General Tool,S0M060096,Allen Key,NOS,Revenue,GR25Y-00268,PR25Y-00224,DEP12,"Accountant, chartered certified",IR25Y-00165,INR,      1.00000,MAN20,Project Down-sized asymmetric frame,INDIAN RUP,6,7.68,46.08
7665,2025-02-05 00:00:00,CBH05,"Jarvis, Stark and Wilson",RHF01,Induction Material,S0M380275,Rhf Casti,KGS,Revenue,GR25Y-00285,PR25Y-00177,DEP18,Call centre manager,IR25Y-00154,INR,      1.00000,MAN20,Project Down-sized asymmetric frame,INDIAN RUP,220,80,17600
7673,2025-02-05 00:00:00,CDI02,"Taylor, Leach and Baker",C0024,General Tool,S0M060158,Tap Set 2,SET,Revenue,GR25Y-00283,PR25Y-00243,DEP24,Equality and diversity officer,IR25Y-00203,INR,      1.00000,MAN20,Project Down-sized asymmetric frame,INDIAN RUP,1,3485,3485
7692,2025-03-05 00:00:00,CGA07,Dalton Inc,C0019,Daily Consumable,S0M010050,Packing G,NOS,Revenue,GR25Y-00289,PR25Y-00242,DEP24,Equality and diversity officer,IR25Y-00203,INR,      1.00000,MAN20,Project Down-sized asymmetric frame,INDIAN RUP,3,220,660
11517,2025-11-04 00:00:00,CST02,Perez-Serrano,C0026,Guide Shop,S0M080194,Bush & Bu,NOS,Revenue,GR25Y-00098,PR24Y-02575,DEP16,"Pharmacist, community",IR24Y-02358,INR,      1.00000,GUI06,Project Centralized fault-tolerant info-mediaries,INDIAN RUP,10,1800,18000
7691,2025-03-05 00:00:00,CGA07,Dalton Inc,C0019,Daily Consumable,S0M010053,Packing G,NOS,Revenue,GR25Y-00289,PR25Y-00242,DEP24,Equality and diversity officer,IR25Y-00203,INR,      1.00000,MAN20,Project Down-sized asymmetric frame,INDIAN RUP,3,220,660
18906,2025-10-30 00:00:00,CEN01,Newman and Sons,C0071,Hex Nut Bolt W,S0M170091,CSK Bolt,NOS,Revenue,GR25Y-01769,PR25Y-01472,DEP16,"Pharmacist, community",IR25Y-01327,INR,      1.00000,MAN20,Project Down-sized asymmetric frame,INDIAN RUP,30,12.02,133.42
7682,2025-02-05 00:00:00,CRE01,Ford and Sons,HEX,Hex Nipple,S0M160023,Hex Nippl,NOS,Revenue,GR25Y-00280,PR25Y-00212,DEP26,"Surveyor, building",IR25Y-00189,INR,      1.00000,MAN20,Project Down-sized asymmetric frame,INDIAN RUP,50,47,2350
7688,2025-03-05 00:00:00,CEN01,Newman and Sons,C0071,Hex Nut Bolt W,S0M170330,Spring Wa,NOS,Revenue,GR25Y-00286,PR25Y-00200,DEP20,KALIKA ROLLING,IR25Y-00156,INR,      1.00000,MAN20,Project Down-sized asymmetric frame,INDIAN RUP,200,1,200
7706,2025-04-05 00:00:00,CDI02,"Taylor, Leach and Baker",C0024,General Tool,S0M061012,Ring X Fl,NOS,Revenue,GR25Y-00298,PR25Y-00223,DEP12,"Accountant, chartered certified",IR25Y-00165,INR,      1.00000,MAN20,Project Down-sized asymmetric frame,INDIAN RUP,1,96,96
7707,2025-04-05 00:00:00,CDI02,"Taylor, Leach and Baker",C0024,General Tool,S0M060742,Ring Span,NOS,Revenue,GR25Y-00298,PR25Y-00223,DEP12,"Accountant, chartered certified",IR25Y-00165,INR,      1.00000,MAN20,Project Down-sized asymmetric frame,INDIAN RUP,1,521,521
7713,2025-04-05 00:00:00,CPA17,Santana Group,C0015,Daily Electricals,S0E140134,Cooler PV,NOS,Revenue,GR25Y-00301,PR25Y-00254,DEP20,KALIKA ROLLING,IR25Y-00223,INR,      1.00000,MAN20,Project Down-sized asymmetric frame,INDIAN RUP,1,100,100
7719,2025-04-05 00:00:00,CSK06,Hayes-Bowers,C0038,Oil Seal & seal kit,S0M200734,OIL SEAL,NOS,Revenue,GR25Y-00304,PR25Y-00263,DEP20,KALIKA ROLLING,IR25Y-00232,INR,      1.00000,MAN20,Project Down-sized asymmetric frame,INDIAN RUP,10,266.43,2664.3
7771,2025-09-05 00:00:00,CDI02,"Taylor, Leach and Baker",C0033,Welding Material,S0M150082,Straight,NOS,Revenue,GR25Y-00336,PR25Y-00292,DEP20,KALIKA ROLLING,IR25Y-00258,INR,      1.00000,CCM22,Project Visionary 3rdgeneration website,INDIAN RUP,2,3400,6800
7791,2025-10-05 00:00:00,CSH25,Maxwell and Sons,C0033,Welding Material,S0M010058,Regulator,NOS,Revenue,GR25Y-00341,PR25Y-00293,DEP20,KALIKA ROLLING,IR25Y-00258,INR,      1.00000,CCM22,Project Visionary 3rdgeneration website,INDIAN RUP,6,1055,6330
7780,2025-10-05 00:00:00,CDI02,"Taylor, Leach and Baker",C0033,Welding Material,S0M150082,Straight,NOS,Revenue,GR25Y-00343,PR25Y-00292,DEP20,KALIKA ROLLING,IR25Y-00258,INR,      1.00000,CCM22,Project Visionary 3rdgeneration website,INDIAN RUP,2,3400,6800
7817,2025-12-05 00:00:00,CQU01,Garcia-Camacho,C0026,Guide Shop,S0M080101,Guide Rol,NOS,Revenue,GR25Y-00362,PR24Y-00878,DEP20,KALIKA ROLLING,IR24Y-00840,INR,      1.00000,GUI05,Project Virtual systemic open architecture,INDIAN RUP,16,6227,99632
7839,2025-05-14 00:00:00,CDE03,"Barrett, Lynch and Harrison",C0039,Bearing,S0M210355,Bearing 3,NOS,Revenue,GR25Y-00378,PR25Y-00248,DEP24,Equality and diversity officer,IR25Y-00216,INR,      1.00000,BYPAS,Project Object-based 4thgeneration customer loyalty,INDIAN RUP,2,1300,1716
7838,2025-05-14 00:00:00,CAL01,"Ford, Thomas and Perez",SQP,HARDWARE,S0A011006,Duct Spar,NOS,Revenue,GR25Y-00375,PR24Y-02561,DEP26,"Surveyor, building",IR24Y-02414,INR,      1.00000,MAN20,Project Down-sized asymmetric frame,INDIAN RUP,1,24500,22050
9707,2025-08-28 00:00:00,CNE07,Stewart-Marshall,C0039,Bearing,S0M210447,Bearing 2,NOS,Revenue,GR25Y-01186,PR25Y-00928,DEP26,"Surveyor, building",IR25Y-00835,INR,      1.00000,MAN20,Project Down-sized asymmetric frame,INDIAN RUP,2,9500,19000
7812,2025-12-05 00:00:00,CCA06,"Fischer, Sanchez and Warner",C0027,General,S0M091349,Cell 1.5V,NOS,Revenue,GR25Y-00356,PR25Y-00307,DEP20,KALIKA ROLLING,IR25Y-00276,INR,      1.00000,MAN20,Project Down-sized asymmetric frame,INDIAN RUP,6,45,270
7861,2025-05-15 00:00:00,CBI02,Reeves-Stafford,SS04,Plastic Pipe & fitti,S0M160424,Water Tan,NOS,Revenue,GR25Y-00382,PR25Y-00336,DEP10,Media buyer,IR25Y-00301,INR,      1.00000,MAN20,Project Down-sized asymmetric frame,INDIAN RUP,1,7118.64,7118.64
7860,2025-05-14 00:00:00,CTS03,Wells-Smith,C0027,General,S0M091583,Loctite G,NOS,Revenue,GR25Y-00373,PR25Y-00311,DEP34,Chartered loss adjuster,IR25Y-00282,INR,      1.00000,MAN20,Project Down-sized asymmetric frame,INDIAN RUP,25,280,7000
7899,2025-05-16 00:00:00,CVA19,"Hinton, Medina and Hale",C0027,General,S0M091328,Dezert Co,NOS,Revenue,GR25Y-00403,PR25Y-00235,DEP24,Equality and diversity officer,IR25Y-00209,INR,      1.00000,MAN20,Project Down-sized asymmetric frame,INDIAN RUP,2,14406.78,28813.56
7947,2025-05-19 00:00:00,CBA19,Hubbard and Sons,STM01,Stationary,S0A030020,Thermal P,NOS,Revenue,GR25Y-00413,PR25Y-00363,DEP46,Operational investment banker,IR25Y-00327,INR,      1.00000,CANTE,Project Realigned clear-thinking help-desk,INDIAN RUP,100,21,2100
7914,2025-05-17 00:00:00,CVE06,Gonzalez Group,C0070,Ms Nut Bolt W,S0M170300,MS Washer,KGS,Revenue,GR25Y-00407,PR25Y-00352,DEP20,KALIKA ROLLING,IR25Y-00313,INR,      1.00000,MAN20,Project Down-sized asymmetric frame,INDIAN RUP,25,67,1675
7912,2025-05-17 00:00:00,CVE06,Gonzalez Group,C0070,Ms Nut Bolt W,S0M170280,MS Nut 5/,KGS,Revenue,GR25Y-00407,PR25Y-00352,DEP20,KALIKA ROLLING,IR25Y-00313,INR,      1.00000,MAN20,Project Down-sized asymmetric frame,INDIAN RUP,25,93,2325
7922,2025-05-18 00:00:00,CES03,"Clark, Edwards and Stevens",C0054,Oil & Grease,S0O020104,Grease Kl,BRL,Revenue,GR25Y-00411,PR25Y-00236,DEP20,KALIKA ROLLING,IR24Y-02478,INR,      1.00000,MAN20,Project Down-sized asymmetric frame,INDIAN RUP,1,0,0
12810,2025-04-25 00:00:00,CSK06,Hayes-Bowers,C0039,Bearing,S0M210045,Bearing 2,NOS,Revenue,GR25Y-00211,PR25Y-00190,DEP20,KALIKA ROLLING,IR25Y-00171,INR,      1.00000,MAN20,Project Down-sized asymmetric frame,INDIAN RUP,1,27279.65,27279.65
12794,2025-04-25 00:00:00,CMU02,"Copeland, Lopez and Williams",SS04,Plastic Pipe & fitti,S0M160281,Waste pip,NOS,Revenue,GR25Y-00215,PR25Y-00189,DEP20,KALIKA ROLLING,IR25Y-00169,INR,      1.00000,MAN20,Project Down-sized asymmetric frame,INDIAN RUP,5,60,254.25
12795,2025-04-25 00:00:00,CMU02,"Copeland, Lopez and Williams",C0034,Pipe Line Fitting,S0M161757,Pvc Elbow,NOS,Revenue,GR25Y-00215,PR25Y-00189,DEP20,KALIKA ROLLING,IR25Y-00169,INR,      1.00000,MAN20,Project Down-sized asymmetric frame,INDIAN RUP,10,35.6,301.71
12864,2025-04-26 00:00:00,CDI02,"Taylor, Leach and Baker",C0019,Daily Consumable,S0M010160,MS Tokara,KGS,Revenue,GR25Y-00229,PR25Y-00165,DEP04,BAR BENDING ARE,IR25Y-00143,INR,      1.00000,MAN20,Project Down-sized asymmetric frame,INDIAN RUP,40.6,75,3045
12916,2025-04-27 00:00:00,CEN01,Newman and Sons,C0026,Guide Shop,S0M080253,T Bolt 36,NOS,Revenue,GR25Y-00234,PR25Y-00084,DEP20,KALIKA ROLLING,IR25Y-00079,INR,      1.00000,MAN20,Project Down-sized asymmetric frame,INDIAN RUP,30,450,13500
6384,2025-07-31 00:00:00,CPO05,Foster-Mays,C0055,Service,V01010003,Service C,NOS,Revenue,GR25Y-00974,PR25Y-00841,DEP28,Press photographer,IR25Y-00758,INR,      1.00000,OFF02,Project Robust value-added hub,INDIAN RUP,1,4000,4000
6383,2025-07-31 00:00:00,CPO05,Foster-Mays,C0003,Automation,S0E020596,R C NETWO,NOS,Revenue,GR25Y-00974,PR25Y-00841,DEP28,Press photographer,IR25Y-00758,INR,      1.00000,OFF02,Project Robust value-added hub,INDIAN RUP,1,750,712.5
8482,2025-08-16 00:00:00,CSH16,"Peterson, Colon and Ryan",C0037,Filtter Element,S0M190054,Membrane,NOS,Revenue,GR25Y-01084,PR25Y-00903,DEP31,Prison officer,IR25Y-00823,INR,      1.00000,RO005,Project Seamless bandwidth-monitored projection,INDIAN RUP,12,34250,411000
7364,2025-06-14 00:00:00,CSH16,"Peterson, Colon and Ryan",C0001,Refractory,S0M190053,EDTA Powd,KGS,Revenue,GR25Y-00624,PR25Y-00532,DEP31,Prison officer,IR25Y-00491,INR,      1.00000,RO005,Project Seamless bandwidth-monitored projection,INDIAN RUP,25,150,3750
7405,2025-06-17 00:00:00,CSH16,"Peterson, Colon and Ryan",C0037,Filtter Element,S0M190025,Jumbo Fil,NOS,Revenue,GR25Y-00639,PR25Y-00551,DEP31,Prison officer,IR25Y-00508,INR,      1.00000,RO005,Project Seamless bandwidth-monitored projection,INDIAN RUP,25,180,4500
7796,2025-10-05 00:00:00,CSHB4,"Miller, Hernandez and Turner",C0033,Welding Material,S0M010020,Gas Cutte,NOS,Revenue,GR25Y-00340,PR25Y-00294,DEP20,KALIKA ROLLING,IR25Y-00258,INR,      1.00000,CCM22,Project Visionary 3rdgeneration website,INDIAN RUP,12,103,1236
7795,2025-10-05 00:00:00,CSHB4,"Miller, Hernandez and Turner",C0033,Welding Material,S0M010017,Gas Cutte,NOS,Revenue,GR25Y-00340,PR25Y-00294,DEP20,KALIKA ROLLING,IR25Y-00258,INR,      1.00000,CCM22,Project Visionary 3rdgeneration website,INDIAN RUP,12,103,1236
7191,2025-03-06 00:00:00,CSH25,Maxwell and Sons,C0033,Welding Material,S0M010019,Gas Cutte,NOS,Revenue,GR25Y-00535,PR25Y-00462,DEP20,KALIKA ROLLING,IR25Y-00406,INR,      1.00000,CCM22,Project Visionary 3rdgeneration website,INDIAN RUP,12,114,1368
7567,2025-06-27 00:00:00,CSH25,Maxwell and Sons,C0033,Welding Material,S0M010018,Gas Cutte,NOS,Revenue,GR25Y-00715,PR25Y-00462,DEP20,KALIKA ROLLING,IR25Y-00406,INR,      1.00000,CCM22,Project Visionary 3rdgeneration website,INDIAN RUP,14,114,1596
8160,2025-05-29 00:00:00,CSH25,Maxwell and Sons,C0033,Welding Material,S0M010058,Regulator,NOS,Revenue,GR25Y-00487,PR25Y-00422,DEP20,KALIKA ROLLING,IR25Y-00387,INR,      1.00000,CCM22,Project Visionary 3rdgeneration website,INDIAN RUP,6,1055,6330
16787,2025-09-16 00:00:00,CSH25,Maxwell and Sons,C0019,Daily Consumable,S0M090537,Gas Cutte,MTR,Revenue,GR25Y-01373,PR25Y-01196,DEP20,KALIKA ROLLING,IR25Y-01091,INR,      1.00000,CCM22,Project Visionary 3rdgeneration website,INDIAN RUP,90,57,5130
18194,2025-10-13 00:00:00,CSH25,Maxwell and Sons,C0033,Welding Material,S0M010019,Gas Cutte,NOS,Revenue,GR25Y-01638,PR25Y-01419,DEP20,KALIKA ROLLING,IR25Y-01274,INR,      1.00000,CCM22,Project Visionary 3rdgeneration website,INDIAN RUP,10,114,1140
18192,2025-10-13 00:00:00,CSH25,Maxwell and Sons,C0033,Welding Material,S0M010018,Gas Cutte,NOS,Revenue,GR25Y-01638,PR25Y-01419,DEP20,KALIKA ROLLING,IR25Y-01274,INR,      1.00000,CCM22,Project Visionary 3rdgeneration website,INDIAN RUP,12,114,1368
18190,2025-10-13 00:00:00,CSH25,Maxwell and Sons,C0033,Welding Material,S0M010017,Gas Cutte,NOS,Revenue,GR25Y-01638,PR25Y-01419,DEP20,KALIKA ROLLING,IR25Y-01274,INR,      1.00000,CCM22,Project Visionary 3rdgeneration website,INDIAN RUP,12,114,1368
6147,2025-01-08 00:00:00,CHE07,Fuentes-Wheeler,BL,SHEAR BLADES,S0M340009,Divide Sh,NOS,Revenue,GR25Y-00988,PR25Y-00024,DEP20,KALIKA ROLLING,IR25Y-00025,USD,     86.80000,MAN20,Project Down-sized asymmetric frame,US Dollar,30,5338.2,160146
6185,2025-02-08 00:00:00,CSS02,Thomas PLC,C0041,Hyd Valve Spare,S0M230093,Quick Exh,NOS,Revenue,GR25Y-00995,PR25Y-00863,DEP26,"Surveyor, building",IR25Y-00773,INR,      1.00000,MAN20,Project Down-sized asymmetric frame,INDIAN RUP,10,1160,11600
6184,2025-02-08 00:00:00,CSS02,Thomas PLC,C0041,Hyd Valve Spare,S0M230715,Pressure,NOS,Revenue,GR25Y-00995,PR25Y-00863,DEP26,"Surveyor, building",IR25Y-00785,INR,      1.00000,MAN20,Project Down-sized asymmetric frame,INDIAN RUP,1,1257,1257
6180,2025-02-08 00:00:00,CEN01,Newman and Sons,MOB,MOBILE CRANE,S0M171422,HT Bolt 1,NOS,Revenue,GR25Y-00992,PR25Y-00838,DEP20,KALIKA ROLLING,IR25Y-00755,INR,      1.00000,MAN20,Project Down-sized asymmetric frame,INDIAN RUP,50,53.29,985.86
7982,2025-05-19 00:00:00,CSK06,Hayes-Bowers,C0038,Oil Seal & seal kit,S0M200734,OIL SEAL,NOS,Revenue,GR25Y-00412,PR25Y-00365,DEP20,KALIKA ROLLING,IR25Y-00329,INR,      1.00000,MAN20,Project Down-sized asymmetric frame,INDIAN RUP,10,280.34,2803.4
7976,2025-05-19 00:00:00,CIN03,"Smith, Allen and Ortiz",C0055,Service,V01010003,Service C,NOS,Revenue,GR25Y-00415,PR25Y-00261,DEP12,"Accountant, chartered certified",IR25Y-00227,INR,      1.00000,WELDI,Project Pre-emptive fresh-thinking structure,INDIAN RUP,1,7500,7500
7940,2025-05-18 00:00:00,CSC02,"Williams, Boyd and Mclaughlin",C0027,General,S0M092555,HEX.HEAD,NOS,Revenue,GR25Y-00410,PR25Y-00320,DEP10,Media buyer,IR25Y-00286,INR,      1.00000,RMCPU,Project Upgradable tangible access,INDIAN RUP,3,23,65.55
7979,2025-05-19 00:00:00,CSA13,Huff-Kim,WI,winding Material,S0E190015,Winding C,KGS,Revenue,GR25Y-00418,PR25Y-00324,DEP27,Curator,IR25Y-00289,INR,      1.00000,ELE01,Project Multi-channeled well-modulated product,INDIAN RUP,4.3,1017.8,4376.54
7978,2025-05-19 00:00:00,CSA13,Huff-Kim,WI,winding Material,S0E190131,Winding C,KGS,Revenue,GR25Y-00418,PR25Y-00324,DEP27,Curator,IR25Y-00289,INR,      1.00000,ELE01,Project Multi-channeled well-modulated product,INDIAN RUP,.6,1161.01,696.61
7980,2025-05-19 00:00:00,CSA13,Huff-Kim,WI,winding Material,S0E190021,Nomax Pap,KGS,Revenue,GR25Y-00418,PR25Y-00324,DEP27,Curator,IR25Y-00289,INR,      1.00000,ELE01,Project Multi-channeled well-modulated product,INDIAN RUP,.54,1650,891
6179,2025-02-08 00:00:00,CEN01,Newman and Sons,MOB,MOBILE CRANE,S0M171422,HT Bolt 1,NOS,Revenue,GR25Y-00991,PR25Y-00838,DEP20,KALIKA ROLLING,IR25Y-00755,INR,      1.00000,MAN20,Project Down-sized asymmetric frame,INDIAN RUP,50,53.29,985.86
6239,2025-07-29 00:00:00,CSK06,Hayes-Bowers,C0039,Bearing,S0M210098,Bearing 3,NOS,Revenue,GR25Y-00962,PR25Y-00844,DEP20,KALIKA ROLLING,IR25Y-00760,INR,      1.00000,MAN20,Project Down-sized asymmetric frame,INDIAN RUP,35,1224.72,42865.2
6238,2025-07-29 00:00:00,CSK06,Hayes-Bowers,C0039,Bearing,S0M210747,Bearing 6,NOS,Revenue,GR25Y-00962,PR25Y-00844,DEP20,KALIKA ROLLING,IR25Y-00760,INR,      1.00000,MAN20,Project Down-sized asymmetric frame,INDIAN RUP,6,328.28,1969.68
